id;garden_id;beef_id;beef_part_id;price
11131;5753;15;5;11.27
11132;5753;15;24;11.38
11133;5755;9;28;12.02
11134;5755;9;9;11.14
11135;5755;9;3;16.54
11136;5756;16;15;16.84
11137;5756;16;25;13.3
11138;5759;31;1;15.9
11139;5759;31;20;7.81
11140;5759;31;4;15.93
11141;5761;18;13;16.18
11142;5761;18;27;7.95
11143;5761;18;11;14.38
11144;5761;18;17;7.43
11145;5765;13;16;9.67
11146;5765;13;25;7.53
11147;5765;13;2;14.22
11148;5765;13;18;13.09
11149;5765;13;28;8.54
11150;5766;14;13;8.15
11151;5766;14;7;13.88
11152;5766;14;20;11.86
11153;5768;18;18;7.67
11154;5768;18;4;16.74
11155;5768;18;3;16.44
11156;5768;18;13;12.96
11157;5768;18;6;9.35
11158;5770;24;28;14.3
11159;5770;24;5;8.12
11160;5770;24;8;13.73
11161;5771;2;7;8.84
11162;5771;2;12;9.92
11163;5771;2;18;16.01
11164;5771;2;6;11.05
11165;5771;2;29;7.08
11166;5772;3;7;10.73
11167;5772;3;16;13.14
11168;5772;3;8;11.98
11169;5772;3;9;8.04
11170;5772;3;12;12.38
11171;5772;3;19;13.41
11172;5774;2;15;15.56
11173;5774;2;26;11.32
11174;5774;2;14;11.39
11175;5774;2;23;16.57
11176;5774;2;13;10.69
11177;5775;15;21;16.39
11178;5775;15;29;16.71
11179;5775;15;17;15.39
11180;5775;15;2;8.11
11181;5776;8;4;10.68
11182;5776;8;27;10.63
11183;5777;29;13;11.67
11184;5777;29;11;7.23
11185;5777;29;28;9.22
11186;5778;2;10;13.34
11187;5778;2;21;13.41
11188;5778;2;24;10.42
11189;5778;2;11;7.41
11190;5778;2;9;14.16
11191;5779;16;7;16.73
11192;5779;16;27;14.12
11193;5779;16;20;11.69
11194;5779;16;11;11.48
11195;5781;5;4;10.49
11196;5781;5;10;12.41
11197;5781;5;15;16.72
11198;5781;5;20;10.11
11199;5781;5;21;7.69
11200;5784;15;25;8.98
11201;5784;15;2;13.38
11202;5784;15;6;12.66
11203;5785;11;2;14.39
11204;5785;11;27;13.23
11205;5785;11;14;15.83
11206;5785;11;22;10.74
11207;5785;11;6;14.76
11208;5785;11;10;11.09
11209;5788;32;2;15.73
11210;5788;32;15;13.66
11211;5791;5;28;8.47
11212;5791;5;7;14.73
11213;5791;5;14;13.39
11214;5793;31;18;8.63
11215;5793;31;21;12.15
11216;5793;31;16;16.77
11217;5793;31;12;8.63
11218;5793;31;24;13.19
11219;5793;31;2;15.69
11220;5796;33;3;11.43
11221;5796;33;4;8.89
11222;5796;33;1;13.91
11223;5797;29;11;14.15
11224;5797;29;26;16.17
11225;5797;29;16;7.44
11226;5797;29;8;16.71
11227;5797;29;28;14.15
11228;5798;12;25;16.95
11229;5798;12;5;9.81
11230;5798;12;4;11.53
11231;5798;12;9;11.79
11232;5801;3;5;15.34
11233;5801;3;13;15.88
11234;5801;3;10;12.83
11235;5801;3;12;15.15
11236;5801;3;15;9.91
11237;5806;28;19;10.03
11238;5806;28;9;12.92
11239;5806;28;17;16.16
11240;5811;10;9;13.31
11241;5811;10;12;7.41
11242;5811;10;21;14.87
11243;5811;10;24;13.42
11244;5811;10;8;7.49
11245;5811;10;18;13.88
11246;5812;1;18;9.32
11247;5812;1;11;9.44
11248;5812;1;3;8.94
11249;5812;1;4;7.65
11250;5813;7;5;15.95
11251;5813;7;24;10.1
11252;5813;7;25;8.46
11253;5815;30;16;10.93
11254;5815;30;7;8.52
11255;5815;30;11;11.13
11256;5821;26;29;13.8
11257;5821;26;8;15.73
11258;5821;26;1;14.34
11259;5822;27;21;13.15
11260;5822;27;26;15.38
11261;5822;27;8;9.17
11262;5826;15;10;15.69
11263;5826;15;7;8.5
11264;5826;15;3;7.85
11265;5826;15;29;9.83
11266;5826;15;16;15.48
11267;5826;15;26;10.69
11268;5829;27;10;14.77
11269;5829;27;11;14.79
11270;5832;1;22;7.05
11271;5832;1;1;12.53
11272;5832;1;5;14.42
11273;5832;1;25;12.58
11274;5832;1;24;8.0
11275;5833;21;8;15.85
11276;5833;21;24;13.13
11277;5833;21;11;10.38
11278;5833;21;18;9.68
11279;5835;30;11;12.2
11280;5835;30;15;9.49
11281;5835;30;1;12.86
11282;5837;33;26;15.31
11283;5837;33;3;12.88
11284;5838;19;25;16.77
11285;5838;19;1;11.09
11286;5838;19;15;7.69
11287;5844;27;3;10.55
11288;5844;27;16;11.8
11289;5844;27;11;13.95
11290;5846;11;8;10.23
11291;5846;11;23;11.05
11292;5846;11;11;14.08
11293;5846;11;12;16.09
11294;5847;32;4;16.88
11295;5847;32;11;12.95
11296;5847;32;12;8.15
11297;5848;17;29;13.82
11298;5848;17;7;9.32
11299;5848;17;24;12.39
11300;5848;17;12;16.75
11301;5848;17;18;7.46
11302;5852;13;8;9.04
11303;5852;13;4;12.15
11304;5853;2;29;13.45
11305;5853;2;13;14.02
11306;5853;2;12;7.06
11307;5853;2;15;10.18
11308;5853;2;11;8.95
11309;5853;2;23;10.08
11310;5858;16;11;11.59
11311;5858;16;15;9.96
11312;5858;16;29;15.56
11313;5858;16;12;16.87
11314;5858;16;4;8.14
11315;5859;25;16;11.78
11316;5859;25;5;9.08
11317;5859;25;28;11.4
11318;5859;25;10;14.35
11319;5859;25;18;15.48
11320;5859;25;20;8.93
11321;5861;26;17;9.06
11322;5861;26;14;13.27
11323;5861;26;6;13.66
11324;5861;26;2;11.08
11325;5862;27;4;12.78
11326;5862;27;28;15.0
11327;5862;27;20;10.58
11328;5862;27;21;12.61
11329;5862;27;15;8.55
11330;5863;31;20;11.93
11331;5863;31;29;12.1
11332;5863;31;7;10.77
11333;5863;31;25;15.95
11334;5863;31;15;7.51
11335;5864;3;28;13.41
11336;5864;3;27;8.23
11337;5864;3;23;7.5
11338;5865;16;4;9.4
11339;5865;16;26;14.83
11340;5865;16;3;13.2
11341;5865;16;27;13.81
11342;5866;2;11;14.54
11343;5866;2;13;12.29
11344;5866;2;24;11.05
11345;5866;2;23;15.11
11346;5866;2;18;16.98
11347;5868;13;14;11.71
11348;5868;13;3;14.91
11349;5868;13;2;9.0
11350;5868;13;11;8.33
11351;5868;13;8;13.87
11352;5869;4;17;7.02
11353;5869;4;26;10.65
11354;5869;4;10;13.91
11355;5870;9;8;7.59
11356;5870;9;27;10.07
11357;5870;9;13;9.37
11358;5870;9;2;15.92
11359;5871;12;14;16.06
11360;5871;12;9;14.51
11361;5871;12;10;14.86
11362;5871;12;27;8.62
11363;5872;30;21;11.02
11364;5872;30;27;10.63
11365;5872;30;20;14.58
11366;5874;26;23;16.61
11367;5874;26;26;13.72
11368;5875;32;22;9.47
11369;5875;32;20;8.14
11370;5875;32;3;7.75
11371;5875;32;13;12.48
11372;5875;32;1;16.93
11373;5875;32;2;12.48
11374;5876;17;12;13.59
11375;5876;17;16;15.81
11376;5876;17;19;10.4
11377;5876;17;2;11.84
11378;5876;17;6;10.25
11379;5878;26;4;10.0
11380;5878;26;9;11.08
11381;5879;31;7;13.33
11382;5879;31;17;11.87
11383;5879;31;25;9.52
11384;5879;31;28;16.14
11385;5879;31;24;7.04
11386;5879;31;26;12.8
11387;5880;19;25;10.6
11388;5880;19;6;16.52
11389;5880;19;27;14.52
11390;5880;19;16;9.68
11391;5880;19;11;13.26
11392;5880;19;23;8.83
11393;5881;28;19;15.73
11394;5881;28;12;10.44
11395;5881;28;7;7.64
11396;5881;28;17;11.09
11397;5882;32;7;14.86
11398;5882;32;21;7.48
11399;5882;32;29;15.09
11400;5882;32;9;7.64
11401;5882;32;20;14.18
11402;5885;26;15;12.43
11403;5885;26;10;9.57
11404;5885;26;5;7.28
11405;5885;26;24;9.3
11406;5887;9;10;15.23
11407;5887;9;1;14.8
11408;5887;9;11;15.36
11409;5887;9;22;7.92
11410;5887;9;26;10.83
11411;5887;9;29;10.28
11412;5888;22;13;13.63
11413;5888;22;11;11.19
11414;5888;22;29;14.86
11415;5888;22;14;14.33
11416;5889;15;20;8.09
11417;5889;15;25;12.35
11418;5889;15;16;11.12
11419;5889;15;19;12.15
11420;5889;15;9;9.97
11421;5889;15;15;15.37
11422;5893;10;5;16.33
11423;5893;10;16;11.0
11424;5893;10;29;13.15
11425;5893;10;4;12.94
11426;5893;10;7;12.13
11427;5893;10;22;7.23
11428;5897;12;15;15.16
11429;5897;12;20;15.58
11430;5897;12;19;9.62
11431;5898;27;19;8.38
11432;5898;27;4;13.4
11433;5898;27;15;16.36
11434;5898;27;17;7.82
11435;5899;5;12;13.8
11436;5899;5;8;8.65
11437;5899;5;2;9.57
11438;5899;5;28;9.19
11439;5900;28;27;7.77
11440;5900;28;18;14.16
11441;5900;28;12;16.63
11442;5906;29;15;16.9
11443;5906;29;20;16.99
11444;5906;29;7;8.18
11445;5906;29;12;11.11
11446;5906;29;6;10.59
11447;5906;29;4;7.83
11448;5907;14;26;15.91
11449;5907;14;21;9.85
11450;5907;14;14;9.13
11451;5907;14;24;8.42
11452;5907;14;13;16.03
11453;5909;30;9;10.57
11454;5909;30;12;11.07
11455;5909;30;29;15.61
11456;5909;30;5;8.89
11457;5909;30;20;13.67
11458;5910;22;24;8.06
11459;5910;22;1;13.83
11460;5910;22;28;16.86
11461;5910;22;14;11.54
11462;5910;22;4;16.34
11463;5912;9;24;7.94
11464;5912;9;29;11.09
11465;5912;9;19;16.02
11466;5916;32;13;12.35
11467;5916;32;12;15.21
11468;5916;32;22;12.35
11469;5916;32;6;10.03
11470;5916;32;24;15.52
11471;5917;18;5;8.01
11472;5917;18;15;12.12
11473;5917;18;13;10.35
11474;5917;18;12;16.52
11475;5917;18;3;11.27
11476;5918;10;2;9.38
11477;5918;10;29;14.49
11478;5918;10;24;8.43
11479;5918;10;28;13.86
11480;5918;10;16;14.88
11481;5919;6;19;10.95
11482;5919;6;24;11.32
11483;5919;6;25;14.55
11484;5919;6;20;8.78
11485;5919;6;2;8.39
11486;5922;6;17;10.06
11487;5922;6;8;15.83
11488;5922;6;24;13.81
11489;5922;6;7;9.64
11490;5922;6;11;9.19
11491;5923;10;17;15.13
11492;5923;10;22;10.62
11493;5923;10;23;9.03
11494;5925;28;9;8.64
11495;5925;28;3;14.37
11496;5925;28;20;16.69
11497;5925;28;22;12.25
11498;5925;28;4;13.24
11499;5925;28;6;13.83
11500;5926;11;10;16.18
11501;5926;11;28;13.86
11502;5926;11;20;7.13
11503;5926;11;3;9.44
11504;5926;11;1;12.22
11505;5929;15;18;7.66
11506;5929;15;25;13.41
11507;5932;12;4;16.9
11508;5932;12;17;8.02
11509;5934;31;21;8.22
11510;5934;31;20;7.12
11511;5934;31;6;7.47
11512;5934;31;22;9.26
11513;5935;22;10;9.48
11514;5935;22;19;14.99
11515;5935;22;18;10.73
11516;5935;22;8;12.21
11517;5935;22;17;16.25
11518;5935;22;27;10.59
11519;5936;14;19;13.91
11520;5936;14;8;9.35
11521;5936;14;5;13.38
11522;5938;26;25;7.97
11523;5938;26;20;15.75
11524;5938;26;27;14.37
11525;5938;26;2;9.7
11526;5938;26;13;7.69
11527;5938;26;1;8.57
11528;5940;18;14;9.18
11529;5940;18;13;11.78
11530;5948;25;26;8.52
11531;5948;25;22;13.81
11532;5948;25;23;14.78
11533;5948;25;15;14.67
11534;5948;25;19;11.09
11535;5949;26;3;10.87
11536;5949;26;7;9.22
11537;5951;2;16;9.2
11538;5951;2;7;12.87
11539;5953;6;3;16.14
11540;5953;6;23;16.68
11541;5953;6;9;12.11
11542;5958;2;11;9.06
11543;5958;2;6;9.69
11544;5959;18;28;15.58
11545;5959;18;29;13.7
11546;5959;18;2;12.43
11547;5959;18;11;9.77
11548;5959;18;14;12.85
11549;5960;16;13;12.73
11550;5960;16;12;16.41
11551;5960;16;27;9.86
11552;5961;26;22;11.7
11553;5961;26;1;12.7
11554;5961;26;29;9.18
11555;5961;26;21;7.09
11556;5961;26;6;15.96
11557;5970;26;7;8.62
11558;5970;26;23;16.68
11559;5970;26;26;13.86
11560;5970;26;13;16.95
11561;5970;26;4;15.73
11562;5970;26;17;14.18
11563;5972;16;13;8.82
11564;5972;16;22;13.71
11565;5972;16;19;12.58
11566;5972;16;1;7.43
11567;5972;16;12;15.01
11568;5975;11;14;14.97
11569;5975;11;3;13.46
11570;5975;11;12;8.54
11571;5975;11;17;8.8
11572;5979;27;8;10.34
11573;5979;27;17;15.24
11574;5983;25;28;12.25
11575;5983;25;29;13.48
11576;5983;25;3;8.69
11577;5985;18;13;13.03
11578;5985;18;8;11.47
11579;5985;18;5;15.73
11580;5985;18;15;11.53
11581;5985;18;18;14.37
11582;5992;27;26;11.47
11583;5992;27;3;7.55
11584;5996;18;13;7.57
11585;5996;18;9;9.25
11586;5996;18;16;9.59
11587;5996;18;7;7.62
11588;5996;18;1;14.37
11589;5996;18;8;14.85
11590;6001;21;24;12.98
11591;6001;21;8;14.27
11592;6001;21;5;14.19
11593;6002;30;1;14.52
11594;6002;30;7;15.51
11595;6002;30;22;16.82
11596;6002;30;4;9.9
11597;6002;30;11;7.38
11598;6003;9;15;10.0
11599;6003;9;9;11.2
11600;6003;9;27;14.38
11601;6005;5;7;8.22
11602;6005;5;8;13.69
11603;6005;5;21;9.74
11604;6009;4;10;15.37
11605;6009;4;22;11.28
11606;6009;4;13;11.79
11607;6009;4;8;16.81
11608;6009;4;4;8.7
11609;6009;4;2;11.75
11610;6011;13;6;15.98
11611;6011;13;15;11.62
11612;6012;25;21;9.17
11613;6012;25;17;8.29
11614;6012;25;13;8.92
11615;6013;20;8;8.52
11616;6013;20;14;7.05
11617;6013;20;4;12.67
11618;6013;20;28;10.27
11619;6013;20;11;10.94
11620;6018;22;16;16.19
11621;6018;22;12;15.02
11622;6018;22;3;15.77
11623;6020;23;3;12.63
11624;6020;23;20;12.29
11625;6020;23;25;12.83
11626;6022;16;20;12.12
11627;6022;16;27;16.57
11628;6022;16;19;16.64
11629;6023;18;6;12.87
11630;6023;18;17;12.95
11631;6023;18;22;9.35
11632;6023;18;4;10.32
11633;6023;18;20;11.23
11634;6023;18;2;7.13
11635;6024;10;20;12.63
11636;6024;10;19;9.38
11637;6024;10;16;10.24
11638;6024;10;17;7.75
11639;6027;17;22;9.75
11640;6027;17;12;7.84
11641;6027;17;17;10.73
11642;6027;17;28;14.39
11643;6031;9;5;15.3
11644;6031;9;25;10.5
11645;6031;9;2;14.22
11646;6031;9;11;7.28
11647;6033;24;26;14.26
11648;6033;24;29;11.98
11649;6033;24;19;10.44
11650;6034;27;7;13.07
11651;6034;27;25;15.46
11652;6036;32;22;13.14
11653;6036;32;2;7.22
11654;6036;32;6;13.72
11655;6036;32;10;13.09
11656;6036;32;24;15.11
11657;6038;6;12;13.0
11658;6038;6;28;14.2
11659;6039;1;11;7.39
11660;6039;1;19;7.24
11661;6039;1;25;8.36
11662;6040;1;1;13.38
11663;6040;1;4;13.51
11664;6040;1;16;13.92
11665;6040;1;14;15.09
11666;6040;1;26;10.25
11667;6041;3;19;10.3
11668;6041;3;17;14.81
11669;6041;3;29;14.99
11670;6041;3;8;12.77
11671;6041;3;25;16.36
11672;6041;3;28;16.53
11673;6042;7;1;10.25
11674;6042;7;3;12.46
11675;6042;7;16;16.13
11676;6042;7;24;16.74
11677;6043;4;2;13.19
11678;6043;4;26;7.05
11679;6043;4;8;8.14
11680;6043;4;11;11.21
11681;6043;4;25;15.76
11682;6046;21;19;9.76
11683;6046;21;22;11.79
11684;6046;21;13;10.05
11685;6046;21;3;16.16
11686;6046;21;16;9.16
11687;6048;21;23;10.61
11688;6048;21;21;8.44
11689;6048;21;18;15.52
11690;6049;26;8;13.77
11691;6049;26;27;8.57
11692;6049;26;17;11.56
11693;6049;26;16;16.91
11694;6051;20;14;10.87
11695;6051;20;12;9.79
11696;6052;6;28;9.77
11697;6052;6;7;11.1
11698;6053;6;17;11.25
11699;6053;6;13;11.59
11700;6053;6;1;11.54
11701;6053;6;12;9.05
11702;6055;16;18;16.97
11703;6055;16;25;8.79
11704;6055;16;27;15.44
11705;6055;16;5;15.35
11706;6055;16;1;10.81
11707;6056;18;18;10.16
11708;6056;18;19;15.39
11709;6056;18;27;14.39
11710;6056;18;26;14.95
11711;6056;18;11;13.59
11712;6057;25;2;8.8
11713;6057;25;22;12.29
11714;6057;25;6;7.0
11715;6059;12;17;16.46
11716;6059;12;19;13.91
11717;6059;12;15;8.03
11718;6059;12;27;14.64
11719;6060;16;3;16.52
11720;6060;16;19;16.92
11721;6060;16;6;10.87
11722;6061;32;27;13.09
11723;6061;32;2;15.74
11724;6061;32;8;13.88
11725;6061;32;4;14.84
11726;6062;15;14;8.08
11727;6062;15;5;13.15
11728;6062;15;11;10.25
11729;6062;15;9;11.56
11730;6062;15;10;9.83
11731;6068;13;15;15.41
11732;6068;13;7;13.94
11733;6068;13;29;8.9
11734;6068;13;3;16.59
11735;6069;10;25;16.67
11736;6069;10;17;7.74
11737;6069;10;23;14.94
11738;6069;10;2;15.79
11739;6075;28;18;10.33
11740;6075;28;5;8.56
11741;6075;28;27;7.14
11742;6080;5;17;14.45
11743;6080;5;20;8.32
11744;6081;28;14;14.5
11745;6081;28;21;16.39
11746;6081;28;18;13.92
11747;6084;4;4;11.48
11748;6084;4;17;14.13
11749;6084;4;16;16.69
11750;6085;4;8;7.29
11751;6085;4;5;12.6
11752;6085;4;29;11.34
11753;6086;9;8;9.75
11754;6086;9;20;16.79
11755;6086;9;2;15.38
11756;6086;9;18;16.72
11757;6086;9;14;9.52
11758;6087;24;9;13.56
11759;6087;24;28;8.68
11760;6087;24;4;8.78
11761;6088;12;28;8.56
11762;6088;12;18;7.87
11763;6088;12;6;9.89
11764;6088;12;8;13.2
11765;6088;12;23;12.06
11766;6088;12;2;14.05
11767;6089;1;18;8.11
11768;6089;1;25;7.79
11769;6089;1;1;11.84
11770;6091;26;3;7.77
11771;6091;26;17;11.12
11772;6091;26;4;15.07
11773;6093;17;28;7.3
11774;6093;17;24;12.09
11775;6093;17;8;14.1
11776;6093;17;21;13.77
11777;6093;17;15;12.05
11778;6095;21;29;7.77
11779;6095;21;25;10.89
11780;6095;21;16;14.92
11781;6095;21;7;10.64
11782;6097;9;8;10.03
11783;6097;9;14;12.16
11784;6097;9;6;10.47
11785;6097;9;20;8.4
11786;6097;9;4;10.99
11787;6098;28;28;15.73
11788;6098;28;29;10.13
11789;6099;31;24;14.89
11790;6099;31;1;14.64
11791;6099;31;6;12.59
11792;6099;31;16;14.85
11793;6100;6;22;11.78
11794;6100;6;7;13.15
11795;6100;6;2;14.84
11796;6101;4;17;11.04
11797;6101;4;26;16.13
11798;6101;4;7;11.1
11799;6101;4;25;15.08
11800;6102;12;13;8.89
11801;6102;12;21;11.17
11802;6102;12;1;8.51
11803;6102;12;3;11.48
11804;6104;32;11;14.47
11805;6104;32;4;10.61
11806;6105;20;14;12.38
11807;6105;20;5;16.54
11808;6105;20;8;11.95
11809;6105;20;4;10.53
11810;6105;20;18;11.14
11811;6105;20;10;9.28
11812;6107;3;10;16.74
11813;6107;3;18;15.58
11814;6107;3;11;16.01
11815;6109;20;20;10.57
11816;6109;20;24;11.27
11817;6109;20;9;8.0
11818;6109;20;12;10.91
11819;6109;20;19;16.17
11820;6113;6;13;8.1
11821;6113;6;24;15.84
11822;6113;6;3;9.2
11823;6114;11;18;15.32
11824;6114;11;4;8.12
11825;6114;11;11;15.91
11826;6114;11;28;13.99
11827;6115;26;26;11.3
11828;6115;26;24;16.56
11829;6115;26;5;7.5
11830;6115;26;17;8.89
11831;6115;26;25;7.52
11832;6116;29;9;14.53
11833;6116;29;1;7.89
11834;6116;29;10;8.12
11835;6119;25;28;14.09
11836;6119;25;19;9.48
11837;6119;25;16;13.77
11838;6121;27;1;12.27
11839;6121;27;17;12.53
11840;6121;27;3;7.38
11841;6121;27;12;7.09
11842;6123;23;5;16.57
11843;6123;23;8;14.02
11844;6123;23;2;15.63
11845;6123;23;19;7.83
11846;6125;3;23;13.35
11847;6125;3;16;12.25
11848;6126;6;4;12.3
11849;6126;6;23;14.33
11850;6126;6;22;12.6
11851;6127;17;24;9.28
11852;6127;17;10;14.51
11853;6127;17;9;11.87
11854;6127;17;8;9.01
11855;6129;2;7;8.87
11856;6129;2;26;10.07
11857;6129;2;5;12.71
11858;6129;2;15;7.65
11859;6130;11;19;11.25
11860;6130;11;26;11.21
11861;6130;11;21;14.18
11862;6130;11;14;7.08
11863;6130;11;3;9.18
11864;6131;31;21;16.03
11865;6131;31;11;8.53
11866;6131;31;18;7.94
11867;6132;7;11;12.53
11868;6132;7;3;13.42
11869;6132;7;28;10.1
11870;6132;7;12;13.63
11871;6134;3;26;7.32
11872;6134;3;10;16.75
11873;6134;3;23;16.83
11874;6134;3;19;8.2
11875;6134;3;28;12.69
11876;6137;10;6;10.53
11877;6137;10;8;14.82
11878;6137;10;29;9.62
11879;6137;10;22;10.18
11880;6137;10;19;15.28
11881;6139;16;9;15.61
11882;6139;16;19;10.76
11883;6139;16;8;7.38
11884;6142;1;8;11.71
11885;6142;1;19;16.75
11886;6143;7;26;7.88
11887;6143;7;21;9.17
11888;6143;7;9;9.14
11889;6144;17;29;10.55
11890;6144;17;28;13.08
11891;6144;17;13;12.35
11892;6144;17;7;8.35
11893;6144;17;19;10.05
11894;6145;1;15;11.89
11895;6145;1;27;9.91
11896;6145;1;26;11.91
11897;6145;1;16;12.34
11898;6146;5;9;13.85
11899;6146;5;23;9.4
11900;6146;5;6;16.12
11901;6146;5;7;10.19
11902;6148;29;3;10.38
11903;6148;29;16;12.15
11904;6148;29;8;8.51
11905;6148;29;7;13.43
11906;6148;29;17;16.04
11907;6149;20;12;11.26
11908;6149;20;1;14.85
11909;6149;20;2;11.31
11910;6149;20;19;16.88
11911;6149;20;17;15.89
11912;6152;16;23;8.88
11913;6152;16;16;7.45
11914;6152;16;27;16.14
11915;6153;22;29;15.98
11916;6153;22;22;15.07
11917;6153;22;7;7.17
11918;6153;22;21;8.89
11919;6155;8;24;9.08
11920;6155;8;16;10.06
11921;6155;8;21;9.93
11922;6155;8;19;15.1
11923;6155;8;8;9.44
11924;6155;8;26;11.88
11925;6157;28;13;12.1
11926;6157;28;27;11.76
11927;6157;28;25;9.52
11928;6157;28;3;14.15
11929;6158;12;15;7.41
11930;6158;12;27;16.12
11931;6158;12;19;16.3
11932;6158;12;7;15.15
11933;6158;12;1;16.19
11934;6159;30;12;12.56
11935;6159;30;13;14.57
11936;6159;30;2;8.98
11937;6159;30;29;16.26
11938;6161;5;24;12.4
11939;6161;5;6;10.26
11940;6161;5;13;8.67
11941;6161;5;26;16.48
11942;6162;1;18;13.37
11943;6162;1;28;13.73
11944;6162;1;2;7.32
11945;6162;1;6;15.16
11946;6162;1;4;14.95
11947;6162;1;1;12.7
11948;6164;33;27;15.76
11949;6164;33;15;8.91
11950;6164;33;6;11.23
11951;6164;33;12;11.63
11952;6170;1;13;10.93
11953;6170;1;2;15.96
11954;6172;28;29;7.29
11955;6172;28;27;9.4
11956;6174;5;3;8.72
11957;6174;5;12;16.7
11958;6174;5;6;10.98
11959;6174;5;8;14.67
11960;6176;22;16;14.03
11961;6176;22;29;8.67
11962;6176;22;12;9.69
11963;6176;22;21;13.27
11964;6177;6;6;14.33
11965;6177;6;11;8.01
11966;6177;6;13;16.09
11967;6177;6;10;12.32
11968;6177;6;4;12.66
11969;6177;6;27;10.43
11970;6178;9;9;9.84
11971;6178;9;19;14.75
11972;6178;9;20;12.38
11973;6178;9;21;10.3
11974;6178;9;3;9.76
11975;6178;9;5;12.4
11976;6182;2;17;13.5
11977;6182;2;2;13.66
11978;6182;2;12;15.83
11979;6182;2;11;11.51
11980;6182;2;1;9.83
11981;6182;2;7;14.14
11982;6184;27;17;12.99
11983;6184;27;23;16.02
11984;6184;27;12;9.7
11985;6184;27;27;13.09
11986;6184;27;26;15.1
11987;6187;31;5;8.28
11988;6187;31;7;12.53
11989;6188;21;1;16.3
11990;6188;21;23;16.47
11991;6188;21;16;14.8
11992;6190;22;25;9.54
11993;6190;22;28;10.87
11994;6190;22;1;14.45
11995;6190;22;17;10.12
11996;6190;22;14;13.01
11997;6191;7;29;12.59
11998;6191;7;3;12.51
11999;6191;7;18;11.76
12000;6191;7;26;13.77
12001;6192;27;6;11.75
12002;6192;27;18;14.09
12003;6192;27;26;12.42
12004;6192;27;15;16.99
12005;6195;31;26;8.4
12006;6195;31;23;12.13
12007;6195;31;8;11.66
12008;6195;31;1;11.58
12009;6195;31;24;16.91
12010;6196;21;26;15.29
12011;6196;21;16;13.32
12012;6196;21;5;16.52
12013;6196;21;25;15.62
12014;6197;14;18;14.12
12015;6197;14;11;10.43
12016;6197;14;3;11.48
12017;6197;14;2;8.99
12018;6197;14;22;10.73
12019;6198;13;5;7.5
12020;6198;13;28;11.79
12021;6198;13;21;8.79
12022;6198;13;27;8.81
12023;6198;13;18;10.73
12024;6200;23;9;9.47
12025;6200;23;18;9.29
12026;6202;5;25;16.01
12027;6202;5;23;9.77
12028;6202;5;27;10.37
12029;6203;6;1;10.81
12030;6203;6;8;14.23
12031;6203;6;26;7.34
12032;6203;6;11;16.32
12033;6204;32;25;10.44
12034;6204;32;29;13.1
12035;6204;32;2;8.61
12036;6205;15;23;14.2
12037;6205;15;14;13.71
12038;6205;15;4;11.57
12039;6205;15;5;16.35
12040;6208;13;15;9.84
12041;6208;13;3;15.56
12042;6208;13;2;16.18
12043;6212;32;9;7.4
12044;6212;32;1;9.92
12045;6212;32;5;9.94
12046;6212;32;16;15.91
12047;6213;27;29;13.79
12048;6213;27;3;8.75
12049;6213;27;27;9.29
12050;6213;27;4;16.06
12051;6217;11;19;16.4
12052;6217;11;24;8.97
12053;6217;11;15;13.24
12054;6219;29;13;13.33
12055;6219;29;27;8.77
12056;6219;29;24;10.68
12057;6224;5;17;12.08
12058;6224;5;14;12.65
12059;6224;5;23;12.3
12060;6224;5;18;12.7
12061;6226;3;15;10.09
12062;6226;3;29;12.59
12063;6226;3;21;10.02
12064;6226;3;18;9.43
12065;6227;14;8;7.05
12066;6227;14;21;14.59
12067;6227;14;27;11.83
12068;6227;14;3;14.96
12069;6227;14;1;12.29
12070;6228;22;5;12.29
12071;6228;22;10;11.24
12072;6228;22;16;13.21
12073;6228;22;23;13.03
12074;6230;29;5;15.76
12075;6230;29;22;9.79
12076;6230;29;20;9.58
12077;6230;29;27;14.77
12078;6230;29;25;10.86
12079;6231;20;9;10.15
12080;6231;20;23;10.25
12081;6231;20;25;12.53
12082;6231;20;15;14.77
12083;6233;17;18;10.62
12084;6233;17;11;15.37
12085;6233;17;7;7.41
12086;6234;31;19;9.6
12087;6234;31;6;15.34
12088;6234;31;1;8.07
12089;6234;31;4;7.33
12090;6234;31;16;15.49
12091;6234;31;23;10.55
12092;6235;14;29;9.24
12093;6235;14;7;12.74
12094;6237;3;24;14.56
12095;6237;3;12;10.27
12096;6237;3;18;12.22
12097;6239;7;14;11.18
12098;6239;7;9;14.37
12099;6239;7;6;13.04
12100;6239;7;23;12.88
12101;6243;13;28;7.6
12102;6243;13;17;12.6
12103;6243;13;22;11.7
12104;6243;13;1;10.23
12105;6243;13;23;9.73
12106;6243;13;21;7.49
12107;6244;5;21;11.39
12108;6244;5;19;15.14
12109;6244;5;28;8.87
12110;6244;5;29;8.99
12111;6244;5;12;7.75
12112;6245;24;24;7.08
12113;6245;24;10;15.91
12114;6245;24;8;11.51
12115;6245;24;18;15.92
12116;6245;24;14;16.43
12117;6247;7;16;7.43
12118;6247;7;1;8.77
12119;6252;22;2;12.53
12120;6252;22;17;12.84
12121;6252;22;14;13.9
12122;6253;30;9;8.87
12123;6253;30;13;8.03
12124;6255;33;1;9.95
12125;6255;33;17;11.7
12126;6255;33;2;14.85
12127;6255;33;25;9.56
12128;6256;17;9;16.42
